repository,file_path,file_name,directory,language,extension,loc,size_bytes,is_test_file
scikit-learn,sklearn/compose/tests/test_target.py,test_target.py,sklearn/compose/tests,Python,.py,365,15257,True
scikit-learn,sklearn/conftest.py,conftest.py,sklearn,Python,.py,416,18550,False
scikit-learn,sklearn/covariance/__init__.py,__init__.py,sklearn/covariance,Python,.py,46,1278,False
scikit-learn,sklearn/covariance/_elliptic_envelope.py,_elliptic_envelope.py,sklearn/covariance,Python,.py,215,9097,False
scikit-learn,sklearn/covariance/_empirical_covariance.py,_empirical_covariance.py,sklearn/covariance,Python,.py,341,13972,False
scikit-learn,sklearn/covariance/_graph_lasso.py,_graph_lasso.py,sklearn/covariance,Python,.py,974,40794,False
scikit-learn,sklearn/covariance/_robust_covariance.py,_robust_covariance.py,sklearn/covariance,Python,.py,802,36429,False
scikit-learn,sklearn/covariance/_shrunk_covariance.py,_shrunk_covariance.py,sklearn/covariance,Python,.py,692,29370,False
scikit-learn,sklearn/covariance/tests/__init__.py,__init__.py,sklearn/covariance/tests,Python,.py,0,0,True
scikit-learn,sklearn/covariance/tests/test_covariance.py,test_covariance.py,sklearn/covariance/tests,Python,.py,494,22422,True
scikit-learn,sklearn/covariance/tests/test_elliptic_envelope.py,test_elliptic_envelope.py,sklearn/covariance/tests,Python,.py,45,1587,True
scikit-learn,sklearn/covariance/tests/test_graphical_lasso.py,test_graphical_lasso.py,sklearn/covariance/tests,Python,.py,287,11455,True
scikit-learn,sklearn/covariance/tests/test_robust_covariance.py,test_robust_covariance.py,sklearn/covariance/tests,Python,.py,168,7516,True
scikit-learn,sklearn/cross_decomposition/__init__.py,__init__.py,sklearn/cross_decomposition,Python,.py,5,271,False
scikit-learn,sklearn/cross_decomposition/_pls.py,_pls.py,sklearn/cross_decomposition,Python,.py,892,37009,False
scikit-learn,sklearn/cross_decomposition/tests/__init__.py,__init__.py,sklearn/cross_decomposition/tests,Python,.py,0,0,True
scikit-learn,sklearn/cross_decomposition/tests/test_pls.py,test_pls.py,sklearn/cross_decomposition/tests,Python,.py,546,23601,True
scikit-learn,sklearn/datasets/__init__.py,__init__.py,sklearn/datasets,Python,.py,151,5391,False
scikit-learn,sklearn/datasets/_arff_parser.py,_arff_parser.py,sklearn/datasets,Python,.py,460,19348,False
scikit-learn,sklearn/datasets/_base.py,_base.py,sklearn/datasets,Python,.py,1354,54126,False
scikit-learn,sklearn/datasets/_california_housing.py,_california_housing.py,sklearn/datasets,Python,.py,194,7237,False
scikit-learn,sklearn/datasets/_covtype.py,_covtype.py,sklearn/datasets,Python,.py,209,8118,False
scikit-learn,sklearn/datasets/_kddcup99.py,_kddcup99.py,sklearn/datasets,Python,.py,352,13865,False
scikit-learn,sklearn/datasets/_lfw.py,_lfw.py,sklearn/datasets,Python,.py,544,22681,False
scikit-learn,sklearn/datasets/_olivetti_faces.py,_olivetti_faces.py,sklearn/datasets,Python,.py,152,6072,False
scikit-learn,sklearn/datasets/_openml.py,_openml.py,sklearn/datasets,Python,.py,1009,43020,False
scikit-learn,sklearn/datasets/_rcv1.py,_rcv1.py,sklearn/datasets,Python,.py,285,12055,False
scikit-learn,sklearn/datasets/_samples_generator.py,_samples_generator.py,sklearn/datasets,Python,.py,1948,77213,False
scikit-learn,sklearn/datasets/_species_distributions.py,_species_distributions.py,sklearn/datasets,Python,.py,230,9382,False
scikit-learn,sklearn/datasets/_svmlight_format_io.py,_svmlight_format_io.py,sklearn/datasets,Python,.py,499,20969,False
scikit-learn,sklearn/datasets/_twenty_newsgroups.py,_twenty_newsgroups.py,sklearn/datasets,Python,.py,515,20867,False
scikit-learn,sklearn/datasets/data/__init__.py,__init__.py,sklearn/datasets/data,Python,.py,2,79,False
scikit-learn,sklearn/datasets/descr/__init__.py,__init__.py,sklearn/datasets/descr,Python,.py,2,79,False
scikit-learn,sklearn/datasets/images/__init__.py,__init__.py,sklearn/datasets/images,Python,.py,2,79,False
scikit-learn,sklearn/datasets/tests/__init__.py,__init__.py,sklearn/datasets/tests,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/__init__.py,__init__.py,sklearn/datasets/tests/data,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/__init__.py,__init__.py,sklearn/datasets/tests/data/openml,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_1/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_1,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_1119/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_1119,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_1590/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_1590,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_2/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_2,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_292/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_292,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_3/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_3,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_40589/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_40589,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_40675/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_40675,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_40945/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_40945,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_40966/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_40966,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_42074/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_42074,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_42585/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_42585,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_561/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_561,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_61/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_61,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/data/openml/id_62/__init__.py,__init__.py,sklearn/datasets/tests/data/openml/id_62,Python,.py,0,0,True
scikit-learn,sklearn/datasets/tests/test_20news.py,test_20news.py,sklearn/datasets/tests,Python,.py,114,5340,True
scikit-learn,sklearn/datasets/tests/test_arff_parser.py,test_arff_parser.py,sklearn/datasets/tests,Python,.py,287,9612,True
scikit-learn,sklearn/datasets/tests/test_base.py,test_base.py,sklearn/datasets/tests,Python,.py,600,25137,True
scikit-learn,sklearn/datasets/tests/test_california_housing.py,test_california_housing.py,sklearn/datasets/tests,Python,.py,28,1369,True
scikit-learn,sklearn/datasets/tests/test_common.py,test_common.py,sklearn/datasets/tests,Python,.py,108,4392,True
scikit-learn,sklearn/datasets/tests/test_covtype.py,test_covtype.py,sklearn/datasets/tests,Python,.py,38,1757,True
scikit-learn,sklearn/datasets/tests/test_kddcup99.py,test_kddcup99.py,sklearn/datasets/tests,Python,.py,70,2601,True
scikit-learn,sklearn/datasets/tests/test_lfw.py,test_lfw.py,sklearn/datasets/tests,Python,.py,184,7798,True
scikit-learn,sklearn/datasets/tests/test_olivetti_faces.py,test_olivetti_faces.py,sklearn/datasets/tests,Python,.py,19,919,True
scikit-learn,sklearn/datasets/tests/test_openml.py,test_openml.py,sklearn/datasets/tests,Python,.py,1478,56880,True
scikit-learn,sklearn/datasets/tests/test_rcv1.py,test_rcv1.py,sklearn/datasets/tests,Python,.py,55,2343,True
scikit-learn,sklearn/datasets/tests/test_samples_generator.py,test_samples_generator.py,sklearn/datasets/tests,Python,.py,620,23972,True
scikit-learn,sklearn/datasets/tests/test_svmlight_format.py,test_svmlight_format.py,sklearn/datasets/tests,Python,.py,492,20222,True
scikit-learn,sklearn/decomposition/__init__.py,__init__.py,sklearn/decomposition,Python,.py,46,1524,False
scikit-learn,sklearn/decomposition/_base.py,_base.py,sklearn/decomposition,Python,.py,180,7483,False
scikit-learn,sklearn/decomposition/_dict_learning.py,_dict_learning.py,sklearn/decomposition,Python,.py,1919,78693,False
scikit-learn,sklearn/decomposition/_factor_analysis.py,_factor_analysis.py,sklearn/decomposition,Python,.py,369,15281,False
scikit-learn,sklearn/decomposition/_fastica.py,_fastica.py,sklearn/decomposition,Python,.py,657,26568,False
scikit-learn,sklearn/decomposition/_incremental_pca.py,_incremental_pca.py,sklearn/decomposition,Python,.py,353,16333,False
scikit-learn,sklearn/decomposition/_kernel_pca.py,_kernel_pca.py,sklearn/decomposition,Python,.py,483,22651,False
scikit-learn,sklearn/decomposition/_lda.py,_lda.py,sklearn/decomposition,Python,.py,774,34215,False
scikit-learn,sklearn/decomposition/_nmf.py,_nmf.py,sklearn/decomposition,Python,.py,1923,81635,False
scikit-learn,sklearn/decomposition/_pca.py,_pca.py,sklearn/decomposition,Python,.py,694,33410,False
scikit-learn,sklearn/decomposition/_sparse_pca.py,_sparse_pca.py,sklearn/decomposition,Python,.py,447,17986,False
scikit-learn,sklearn/decomposition/_truncated_svd.py,_truncated_svd.py,sklearn/decomposition,Python,.py,265,11748,False
scikit-learn,sklearn/decomposition/tests/__init__.py,__init__.py,sklearn/decomposition/tests,Python,.py,0,0,True
scikit-learn,sklearn/decomposition/tests/test_dict_learning.py,test_dict_learning.py,sklearn/decomposition/tests,Python,.py,869,31546,True
scikit-learn,sklearn/decomposition/tests/test_factor_analysis.py,test_factor_analysis.py,sklearn/decomposition/tests,Python,.py,89,4032,True
scikit-learn,sklearn/decomposition/tests/test_fastica.py,test_fastica.py,sklearn/decomposition/tests,Python,.py,381,15916,True
scikit-learn,sklearn/decomposition/tests/test_incremental_pca.py,test_incremental_pca.py,sklearn/decomposition/tests,Python,.py,393,16897,True
scikit-learn,sklearn/decomposition/tests/test_kernel_pca.py,test_kernel_pca.py,sklearn/decomposition/tests,Python,.py,451,21023,True
scikit-learn,sklearn/decomposition/tests/test_nmf.py,test_nmf.py,sklearn/decomposition/tests,Python,.py,869,32808,True
scikit-learn,sklearn/decomposition/tests/test_online_lda.py,test_online_lda.py,sklearn/decomposition/tests,Python,.py,417,16308,True
scikit-learn,sklearn/decomposition/tests/test_pca.py,test_pca.py,sklearn/decomposition/tests,Python,.py,945,41613,True
scikit-learn,sklearn/decomposition/tests/test_sparse_pca.py,test_sparse_pca.py,sklearn/decomposition/tests,Python,.py,290,12216,True
scikit-learn,sklearn/decomposition/tests/test_truncated_svd.py,test_truncated_svd.py,sklearn/decomposition/tests,Python,.py,176,7544,True
scikit-learn,sklearn/discriminant_analysis.py,discriminant_analysis.py,sklearn,Python,.py,1013,45243,False
scikit-learn,sklearn/dummy.py,dummy.py,sklearn,Python,.py,568,24390,False
scikit-learn,sklearn/ensemble/__init__.py,__init__.py,sklearn/ensemble,Python,.py,42,1518,False
scikit-learn,sklearn/ensemble/_bagging.py,_bagging.py,sklearn/ensemble,Python,.py,1197,52904,False
scikit-learn,sklearn/ensemble/_base.py,_base.py,sklearn/ensemble,Python,.py,254,10604,False
scikit-learn,sklearn/ensemble/_bootstrap.py,_bootstrap.py,sklearn/ensemble,Python,.py,57,2589,False
scikit-learn,sklearn/ensemble/_forest.py,_forest.py,sklearn/ensemble,Python,.py,2555,119902,False
scikit-learn,sklearn/ensemble/_gb.py,_gb.py,sklearn/ensemble,Python,.py,1866,86407,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/__init__.py,__init__.py,sklearn/ensemble/_hist_gradient_boosting,Python,.py,6,246,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/binning.py,binning.py,sklearn/ensemble/_hist_gradient_boosting,Python,.py,338,16462,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/gradient_boosting.py,gradient_boosting.py,sklearn/ensemble/_hist_gradient_boosting,Python,.py,1963,92657,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/grower.py,grower.py,sklearn/ensemble/_hist_gradient_boosting,Python,.py,731,32849,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/predictor.py,predictor.py,sklearn/ensemble/_hist_gradient_boosting,Python,.py,126,5122,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/__init__.py,__init__.py,sklearn/ensemble/_hist_gradient_boosting/tests,Python,.py,0,0,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_binning.py,test_binning.py,sklearn/ensemble/_hist_gradient_boosting/tests,Python,.py,469,20414,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_compare_lightgbm.py,test_compare_lightgbm.py,sklearn/ensemble/_hist_gradient_boosting/tests,Python,.py,237,10109,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_gradient_boosting.py,test_gradient_boosting.py,sklearn/ensemble/_hist_gradient_boosting/tests,Python,.py,1489,63623,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_grower.py,test_grower.py,sklearn/ensemble/_hist_gradient_boosting/tests,Python,.py,536,23153,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_histogram.py,test_histogram.py,sklearn/ensemble/_hist_gradient_boosting/tests,Python,.py,210,8681,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_monotonic_constraints.py,test_monotonic_constraints.py,sklearn/ensemble/_hist_gradient_boosting/tests,Python,.py,381,16937,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_predictor.py,test_predictor.py,sklearn/ensemble/_hist_gradient_boosting/tests,Python,.py,152,6319,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_splitting.py,test_splitting.py,sklearn/ensemble/_hist_gradient_boosting/tests,Python,.py,972,38639,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_warm_start.py,test_warm_start.py,sklearn/ensemble/_hist_gradient_boosting/tests,Python,.py,196,7933,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/utils.py,utils.py,sklearn/ensemble/_hist_gradient_boosting,Python,.py,126,5571,False
scikit-learn,sklearn/ensemble/_iforest.py,_iforest.py,sklearn/ensemble,Python,.py,552,24517,False
scikit-learn,sklearn/ensemble/_stacking.py,_stacking.py,sklearn/ensemble,Python,.py,956,43504,False
scikit-learn,sklearn/ensemble/_voting.py,_voting.py,sklearn/ensemble,Python,.py,597,25222,False
scikit-learn,sklearn/ensemble/_weight_boosting.py,_weight_boosting.py,sklearn/ensemble,Python,.py,895,39740,False
scikit-learn,sklearn/ensemble/tests/__init__.py,__init__.py,sklearn/ensemble/tests,Python,.py,0,0,True
scikit-learn,sklearn/ensemble/tests/test_bagging.py,test_bagging.py,sklearn/ensemble/tests,Python,.py,963,38900,True
scikit-learn,sklearn/ensemble/tests/test_base.py,test_base.py,sklearn/ensemble/tests,Python,.py,87,3667,True
scikit-learn,sklearn/ensemble/tests/test_bootstrap.py,test_bootstrap.py,sklearn/ensemble/tests,Python,.py,67,3042,True
scikit-learn,sklearn/ensemble/tests/test_common.py,test_common.py,sklearn/ensemble/tests,Python,.py,239,9191,True
scikit-learn,sklearn/ensemble/tests/test_forest.py,test_forest.py,sklearn/ensemble/tests,Python,.py,1584,66700,True
scikit-learn,sklearn/ensemble/tests/test_gradient_boosting.py,test_gradient_boosting.py,sklearn/ensemble/tests,Python,.py,1372,57958,True
scikit-learn,sklearn/ensemble/tests/test_iforest.py,test_iforest.py,sklearn/ensemble/tests,Python,.py,309,13637,True
scikit-learn,sklearn/ensemble/tests/test_stacking.py,test_stacking.py,sklearn/ensemble/tests,Python,.py,886,33397,True
scikit-learn,sklearn/ensemble/tests/test_voting.py,test_voting.py,sklearn/ensemble/tests,Python,.py,670,27269,True
scikit-learn,sklearn/ensemble/tests/test_weight_boosting.py,test_weight_boosting.py,sklearn/ensemble/tests,Python,.py,474,20710,True
scikit-learn,sklearn/exceptions.py,exceptions.py,sklearn,Python,.py,187,7703,False
scikit-learn,sklearn/experimental/__init__.py,__init__.py,sklearn/experimental,Python,.py,7,305,False
scikit-learn,sklearn/experimental/enable_halving_search_cv.py,enable_halving_search_cv.py,sklearn/experimental,Python,.py,26,1303,False
scikit-learn,sklearn/experimental/enable_hist_gradient_boosting.py,enable_hist_gradient_boosting.py,sklearn/experimental,Python,.py,19,828,False
scikit-learn,sklearn/experimental/enable_iterative_imputer.py,enable_iterative_imputer.py,sklearn/experimental,Python,.py,17,756,False
scikit-learn,sklearn/experimental/tests/__init__.py,__init__.py,sklearn/experimental/tests,Python,.py,0,0,True
scikit-learn,sklearn/experimental/tests/test_enable_hist_gradient_boosting.py,test_enable_hist_gradient_boosting.py,sklearn/experimental/tests,Python,.py,18,752,True
scikit-learn,sklearn/experimental/tests/test_enable_iterative_imputer.py,test_enable_iterative_imputer.py,sklearn/experimental/tests,Python,.py,14,662,True
scikit-learn,sklearn/experimental/tests/test_enable_successive_halving.py,test_enable_successive_halving.py,sklearn/experimental/tests,Python,.py,43,1896,True
scikit-learn,sklearn/externals/__init__.py,__init__.py,sklearn/externals,Python,.py,3,42,False
scikit-learn,sklearn/externals/_arff.py,_arff.py,sklearn/externals,Python,.py,890,38369,False
scikit-learn,sklearn/externals/_array_api_compat_vendor.py,_array_api_compat_vendor.py,sklearn/externals,Python,.py,4,198,False
scikit-learn,sklearn/externals/_numpydoc/docscrape.py,docscrape.py,sklearn/externals/_numpydoc,Python,.py,634,23691,False
scikit-learn,sklearn/externals/_packaging/__init__.py,__init__.py,sklearn/externals/_packaging,Python,.py,0,0,False
scikit-learn,sklearn/externals/_packaging/_structures.py,_structures.py,sklearn/externals/_packaging,Python,.py,62,2922,False
scikit-learn,sklearn/externals/_packaging/version.py,version.py,sklearn/externals/_packaging,Python,.py,417,16133,False
scikit-learn,sklearn/externals/_scipy/__init__.py,__init__.py,sklearn/externals/_scipy,Python,.py,0,0,False
scikit-learn,sklearn/externals/_scipy/sparse/__init__.py,__init__.py,sklearn/externals/_scipy/sparse,Python,.py,0,0,False
scikit-learn,sklearn/externals/_scipy/sparse/csgraph/__init__.py,__init__.py,sklearn/externals/_scipy/sparse/csgraph,Python,.py,1,34,False
scikit-learn,sklearn/externals/_scipy/sparse/csgraph/_laplacian.py,_laplacian.py,sklearn/externals/_scipy/sparse/csgraph,Python,.py,455,18194,False
scikit-learn,sklearn/externals/array_api_compat/__init__.py,__init__.py,sklearn/externals/array_api_compat,Python,.py,17,986,False
scikit-learn,sklearn/externals/array_api_compat/_internal.py,_internal.py,sklearn/externals/array_api_compat,Python,.py,55,2072,False
scikit-learn,sklearn/externals/array_api_compat/common/__init__.py,__init__.py,sklearn/externals/array_api_compat/common,Python,.py,1,38,False
scikit-learn,sklearn/externals/array_api_compat/common/_aliases.py,_aliases.py,sklearn/externals/array_api_compat/common,Python,.py,580,18988,False
scikit-learn,sklearn/externals/array_api_compat/common/_fft.py,_fft.py,sklearn/externals/array_api_compat/common,Python,.py,193,4669,False
scikit-learn,sklearn/externals/array_api_compat/common/_helpers.py,_helpers.py,sklearn/externals/array_api_compat/common,Python,.py,890,33336,False
scikit-learn,sklearn/externals/array_api_compat/common/_linalg.py,_linalg.py,sklearn/externals/array_api_compat/common,Python,.py,201,6882,False
scikit-learn,sklearn/externals/array_api_compat/common/_typing.py,_typing.py,sklearn/externals/array_api_compat/common,Python,.py,145,4498,False
scikit-learn,sklearn/externals/array_api_compat/cupy/__init__.py,__init__.py,sklearn/externals/array_api_compat/cupy,Python,.py,18,744,False
scikit-learn,sklearn/externals/array_api_compat/cupy/_aliases.py,_aliases.py,sklearn/externals/array_api_compat/cupy,Python,.py,172,6400,False
scikit-learn,sklearn/externals/array_api_compat/cupy/_info.py,_info.py,sklearn/externals/array_api_compat/cupy,Python,.py,290,10130,False
scikit-learn,sklearn/externals/array_api_compat/cupy/_typing.py,_typing.py,sklearn/externals/array_api_compat/cupy,Python,.py,26,607,False
scikit-learn,sklearn/externals/array_api_compat/cupy/fft.py,fft.py,sklearn/externals/array_api_compat/cupy,Python,.py,29,872,False
scikit-learn,sklearn/externals/array_api_compat/cupy/linalg.py,linalg.py,sklearn/externals/array_api_compat/cupy,Python,.py,50,1845,False
scikit-learn,sklearn/externals/array_api_compat/dask/__init__.py,__init__.py,sklearn/externals/array_api_compat/dask,Python,.py,0,0,False
scikit-learn,sklearn/externals/array_api_compat/dask/array/__init__.py,__init__.py,sklearn/externals/array_api_compat/dask/array,Python,.py,19,685,False
scikit-learn,sklearn/externals/array_api_compat/dask/array/_aliases.py,_aliases.py,sklearn/externals/array_api_compat/dask/array,Python,.py,309,10432,False
scikit-learn,sklearn/externals/array_api_compat/dask/array/_info.py,_info.py,sklearn/externals/array_api_compat/dask/array,Python,.py,351,12242,False
scikit-learn,sklearn/externals/array_api_compat/dask/array/fft.py,fft.py,sklearn/externals/array_api_compat/dask/array,Python,.py,10,333,False
scikit-learn,sklearn/externals/array_api_compat/dask/array/linalg.py,linalg.py,sklearn/externals/array_api_compat/dask/array,Python,.py,51,2140,False
scikit-learn,sklearn/externals/array_api_compat/numpy/__init__.py,__init__.py,sklearn/externals/array_api_compat/numpy,Python,.py,27,1050,False
scikit-learn,sklearn/externals/array_api_compat/numpy/_aliases.py,_aliases.py,sklearn/externals/array_api_compat/numpy,Python,.py,160,5666,False
scikit-learn,sklearn/externals/array_api_compat/numpy/_info.py,_info.py,sklearn/externals/array_api_compat/numpy,Python,.py,313,10795,False
scikit-learn,sklearn/externals/array_api_compat/numpy/_typing.py,_typing.py,sklearn/externals/array_api_compat/numpy,Python,.py,21,605,False
scikit-learn,sklearn/externals/array_api_compat/numpy/fft.py,fft.py,sklearn/externals/array_api_compat/numpy,Python,.py,22,714,False
scikit-learn,sklearn/externals/array_api_compat/numpy/linalg.py,linalg.py,sklearn/externals/array_api_compat/numpy,Python,.py,178,6517,False
scikit-learn,sklearn/externals/array_api_compat/torch/__init__.py,__init__.py,sklearn/externals/array_api_compat/torch,Python,.py,18,641,False
scikit-learn,sklearn/externals/array_api_compat/torch/_aliases.py,_aliases.py,sklearn/externals/array_api_compat/torch,Python,.py,817,33803,False
scikit-learn,sklearn/externals/array_api_compat/torch/_info.py,_info.py,sklearn/externals/array_api_compat/torch,Python,.py,319,11896,False
scikit-learn,sklearn/externals/array_api_compat/torch/_typing.py,_typing.py,sklearn/externals/array_api_compat/torch,Python,.py,2,108,False
scikit-learn,sklearn/externals/array_api_compat/torch/fft.py,fft.py,sklearn/externals/array_api_compat/torch,Python,.py,68,1903,False
scikit-learn,sklearn/externals/array_api_compat/torch/linalg.py,linalg.py,sklearn/externals/array_api_compat/torch,Python,.py,95,4560,False
scikit-learn,sklearn/externals/array_api_extra/__init__.py,__init__.py,sklearn/externals/array_api_extra,Python,.py,53,1356,False
scikit-learn,sklearn/externals/array_api_extra/_agnostic/__init__.py,__init__.py,sklearn/externals/array_api_extra/_agnostic,Python,.py,25,411,False
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_creation.py,_creation.py,sklearn/externals/array_api_extra/_agnostic,Python,.py,36,1491,False
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_elementwise.py,_elementwise.py,sklearn/externals/array_api_extra/_agnostic,Python,.py,298,11284,False
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_indexing.py,_indexing.py,sklearn/externals/array_api_extra/_agnostic,Python,.py,56,1993,False
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_inspection.py,_inspection.py,sklearn/externals/array_api_extra/_agnostic,Python,.py,37,1479,False
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_linalg.py,_linalg.py,sklearn/externals/array_api_extra/_agnostic,Python,.py,35,1450,False
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_manipulation.py,_manipulation.py,sklearn/externals/array_api_extra/_agnostic,Python,.py,79,3064,False
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_searching.py,_searching.py,sklearn/externals/array_api_extra/_agnostic,Python,.py,34,1348,False
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_set.py,_set.py,sklearn/externals/array_api_extra/_agnostic,Python,.py,73,2794,False
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_sorting.py,_sorting.py,sklearn/externals/array_api_extra/_agnostic,Python,.py,23,681,False
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_statistical.py,_statistical.py,sklearn/externals/array_api_extra/_agnostic,Python,.py,161,5549,False
scikit-learn,sklearn/externals/array_api_extra/_at.py,_at.py,sklearn/externals/array_api_extra,Python,.py,380,15555,False
scikit-learn,sklearn/externals/array_api_extra/_creation.py,_creation.py,sklearn/externals/array_api_extra,Python,.py,124,4581,False
scikit-learn,sklearn/externals/array_api_extra/_elementwise.py,_elementwise.py,sklearn/externals/array_api_extra,Python,.py,307,12833,False
scikit-learn,sklearn/externals/array_api_extra/_indexing.py,_indexing.py,sklearn/externals/array_api_extra,Python,.py,227,8271,False
scikit-learn,sklearn/externals/array_api_extra/_lazy.py,_lazy.py,sklearn/externals/array_api_extra,Python,.py,278,13392,False
scikit-learn,sklearn/externals/array_api_extra/_lib/__init__.py,__init__.py,sklearn/externals/array_api_extra/_lib,Python,.py,1,36,False
scikit-learn,sklearn/externals/array_api_extra/_lib/_backends.py,_backends.py,sklearn/externals/array_api_extra/_lib,Python,.py,58,2170,False
scikit-learn,sklearn/externals/array_api_extra/_lib/_compat.py,_compat.py,sklearn/externals/array_api_extra/_lib,Python,.py,72,1803,False
scikit-learn,sklearn/externals/array_api_extra/_lib/_helpers.py,_helpers.py,sklearn/externals/array_api_extra/_lib,Python,.py,508,20043,False
scikit-learn,sklearn/externals/array_api_extra/_lib/_testing.py,_testing.py,sklearn/externals/array_api_extra/_lib,Python,.py,27,1023,False
scikit-learn,sklearn/externals/array_api_extra/_lib/_typing.py,_typing.py,sklearn/externals/array_api_extra/_lib,Python,.py,33,717,False
scikit-learn,sklearn/externals/array_api_extra/_linalg.py,_linalg.py,sklearn/externals/array_api_extra,Python,.py,81,3045,False
scikit-learn,sklearn/externals/array_api_extra/_manipulation.py,_manipulation.py,sklearn/externals/array_api_extra,Python,.py,238,8975,False
scikit-learn,sklearn/externals/array_api_extra/_searching.py,_searching.py,sklearn/externals/array_api_extra,Python,.py,72,3163,False
scikit-learn,sklearn/externals/array_api_extra/_set.py,_set.py,sklearn/externals/array_api_extra,Python,.py,175,6288,False
scikit-learn,sklearn/externals/array_api_extra/_sorting.py,_sorting.py,sklearn/externals/array_api_extra,Python,.py,172,6638,False
scikit-learn,sklearn/externals/array_api_extra/_statistical.py,_statistical.py,sklearn/externals/array_api_extra,Python,.py,362,14681,False
scikit-learn,sklearn/externals/array_api_extra/testing/__init__.py,__init__.py,sklearn/externals/array_api_extra/testing,Python,.py,17,340,False
scikit-learn,sklearn/externals/array_api_extra/testing/_testing.py,_testing.py,sklearn/externals/array_api_extra/testing,Python,.py,867,37405,False
scikit-learn,sklearn/externals/conftest.py,conftest.py,sklearn/externals,Python,.py,6,312,False
scikit-learn,sklearn/feature_extraction/__init__.py,__init__.py,sklearn/feature_extraction,Python,.py,15,499,False
scikit-learn,sklearn/feature_extraction/_dict_vectorizer.py,_dict_vectorizer.py,sklearn/feature_extraction,Python,.py,377,16065,False
scikit-learn,sklearn/feature_extraction/_hash.py,_hash.py,sklearn/feature_extraction,Python,.py,172,7909,False
scikit-learn,sklearn/feature_extraction/_stop_words.py,_stop_words.py,sklearn/feature_extraction,Python,.py,327,5725,False
